RelA.Amplitude,RelA.Peaktime,RelA.AUC,RelA.NOC,RelA.Duration,RelA.1st.rising.slope,RelA.Attenuation.rate,RelA.Period,cRel.Amplitude,cRel.Peaktime,cRel.AUC,cRel.NOC,cRel.Duration,cRel.1st.rising.slope,cRel.Attenuation.rate,cRel.Period,ligand
489.3109218,0.35,13238.19128,3,10.26666667,608.0007459,-12.53667943,3.15,257.7589862,0.583333333,9297.073509,2,12.6,187.6445839,-4.088021897,3.15,2
386.5169292,0.35,9435.894731,3,10.61666667,481.659621,-0.437100777,3.15,437.5371165,0.466666667,16414.19692,3,7,195.8220347,-15.98963346,1.8,2
416.5002807,0.35,11448.16382,6,10.5,530.3479716,7.841037471,1.26,215.6695556,0.35,3145.635537,3,12.13333333,69.89092151,-0.298469091,1.575,2
203.5198184,0.233333333,13599.40534,5,7.116666667,272.6194193,21.57603967,2.52,351.8735386,1.4,8645.932957,5,11.43333333,43.68822115,1.691582185,1.26,2
398.8259574,0.583333333,27211.52482,3,11.9,361.3032243,18.07296791,1.575,402.9489312,0.466666667,10987.05814,4,10.85,200.5034533,8.70693558,1.8,2
477.4886298,0.233333333,21523.51652,4,11.9,610.3442044,-11.94161934,1.8,310.8436469,0.35,11452.44839,1,12.6,270.810406,-14.55581224,2.52,2
640.4034183,0.35,17303.00568,2,10.61666667,256.8935511,17.60659243,1.575,406.796969,0.466666667,14334.06146,3,12.6,314.8513713,1.639105115,2.1,2
690.2327787,0.233333333,18743.41491,3,12.6,741.576407,-3.487685076,0.9,435.9906419,0.35,12830.88213,2,12.6,311.1047147,-2.332387372,2.52,2
472.3021775,0.233333333,15126.73571,3,12.6,113.9095318,-0.155483925,2.1,240.204442,0.35,7708.956952,3,9.216666667,38.67778338,-6.212012347,3.15,2
595.6249016,6.3,20002.42304,5,7.7,593.5387729,23.51274086,2.52,261.9646897,0.233333333,5604.459881,3,9.333333333,73.3387278,3.463510342,1.575,2
306.9206601,9.45,12786.50642,3,8.4,201.9601672,24.06117989,2.52,455.8729159,1.283333333,16659.30345,2,12.6,201.9116021,-3.939932635,3.15,2
756.6277529,0.233333333,15050.9886,4,8.633333333,1047.729996,-2.619500901,3.15,341.2340168,0.35,7354.235272,3,12.01666667,334.0697738,2.045598716,3.15,2
376.2439436,0.35,21208.98196,1,12.6,321.9519857,2.467748136,1.4,321.8751417,0.816666667,10008.04892,1,12.48333333,92.14412925,-17.33603968,2.52,2
559.7677604,0.466666667,17432.63397,3,12.36666667,596.2434001,-2.889139008,3.15,361.6284111,0.466666667,10913.96064,3,12.36666667,277.5073442,-5.2576054,2.1,2
195.2298179,0.35,4901.378231,3,7.816666667,-46.10024524,2.99666934,2.52,370.6988033,0.466666667,11985.9153,2,8.516666667,90.97272415,-9.79995387,1.26,2
558.4684717,0.35,17726.67927,3,9.8,567.8984435,7.777732336,1.575,276.9570327,0.35,5209.067362,5,12.36666667,135.6628758,1.973653469,1.26,2
488.7130113,0.233333333,14749.15956,3,10.5,562.3473695,9.562967712,2.1,244.4818863,0.35,7279.073437,1,12.6,111.4798205,11.36502911,2.52,2
547.0091444,0.35,18431.81106,3,11.66666667,602.4578905,-2.091569879,2.52,311.8602984,0.35,8228.409543,2,11.31666667,208.7984088,-8.735895552,1.4,2
372.290439,0.35,17533.67159,4,11.78333333,472.9534185,8.80882762,2.1,379.2579086,0.466666667,17751.86193,1,12.6,294.0467072,-115.6456354,2.1,2
277.6024733,0.35,8853.434206,3,10.61666667,130.2285216,0.250962521,2.1,236.8827642,7.116666667,8313.126469,4,8.633333333,31.14499289,2.56798909,2.1,2
482.6371089,0.35,23763.19357,3,12.6,522.2842706,5.87304991,2.52,422.5317224,0.466666667,12909.03518,1,12.6,207.8556284,-9.234016582,2.52,2
381.1139791,0.35,24183.46216,2,10.73333333,471.2883809,35.95090807,1.8,321.7060527,0.466666667,12478.60578,3,9.683333333,67.51508576,17.07781395,2.52,2
302.232198,1.633333333,14888.59572,0,12.36666667,32.42966579,-43.16625424,12.6,246.2658994,0.35,9424.422433,0,12.25,0.491353734,0,12.6,2
498.8498812,0.35,14103.36541,7,5.833333333,494.1270586,11.5282123,1.4,358.8842033,0.35,23541.02739,6,1.75,192.0409459,-0.701234636,1.4,2
328.9662456,0.35,14647.45289,5,12.25,289.4004755,5.712384537,1.26,353.9563832,0.583333333,9243.668915,2,12.6,139.9979929,-3.822535263,1.8,2
519.6448195,0.233333333,23012.72133,5,10.73333333,790.8609054,23.2643071,2.52,279.7412886,0.35,10680.06812,4,12.6,258.0655249,5.925648983,1.8,2
335.2701674,0.35,12274.54043,5,5.95,399.3454404,19.04958492,1.8,369.3072996,0.466666667,12523.41412,5,7,169.1601151,-1.000882389,3.15,2
427.6158074,0.233333333,11206.64293,5,11.55,616.6819256,1.603587609,3.15,407.3596206,0.35,8725.828633,2,12.13333333,287.3025776,-3.331532796,2.1,2
306.1120812,0.233333333,16135.83722,7,7.933333333,343.6677387,15.56512271,1.8,319.1038152,0.35,9126.801954,4,9.566666667,84.63971688,2.026047317,1.8,2
447.514798,0.35,18066.48618,7,10.85,422.7439225,17.26644801,1.4,368.3618204,0.35,9703.403554,7,8.866666667,123.6146321,0.47739256,1.145454545,2
443.2004951,0.7,12885.44603,4,8.516666667,63.49448502,8.21178533,3.15,372.175907,0.933333333,11527.37714,5,4.433333333,124.6981698,-6.551115672,2.1,2
569.7416664,0.35,23438.75474,1,10.61666667,4.256759734,-36.47154743,1.26,272.7360375,0.35,7292.757427,1,11.08333333,209.0548545,-11.09553858,1.4,2
490.6190418,0.35,22874.38895,2,11.78333333,597.9286694,27.53892785,2.52,388.925654,0.466666667,10177.88989,2,12.6,228.8590478,-0.459219439,2.52,2
410.84288,0.35,17232.77555,4,11.08333333,390.727526,8.547317667,1.575,309.6672092,0.583333333,12504.23578,4,6.066666667,111.554231,-9.050987871,2.52,2
626.0523192,0.466666667,25857.22518,3,12.6,736.9660397,10.17190051,1.8,464.0279055,0.816666667,14730.0033,1,12.6,35.59455123,-15.10744303,1.8,2
642.8500926,0.233333333,14564.8603,5,6.766666667,690.5977381,3.744938128,2.52,405.159862,0.35,7052.423015,4,10.38333333,192.7596154,-0.925272424,2.52,2
243.1634519,0.233333333,6422.700769,4,10.38333333,376.3646511,-7.119176371,2.52,218.1303989,0.233333333,5383.333452,3,11.55,14.75097436,-7.32586077,1.8,2
517.2405491,0.233333333,31759.94513,4,11.55,728.7070997,33.6240784,3.15,306.8933072,0.35,13884.57063,4,9.1,266.7608933,18.62136789,2.1,2
721.6810325,0.233333333,19539.10244,2,11.66666667,1033.863811,6.138485969,2.52,454.368541,0.233333333,11352.90794,2,12.6,98.27750975,-3.902384649,2.52,2
563.6745605,0.233333333,19489.31823,4,12.36666667,854.0191995,9.706903412,1.8,417.8186656,0.35,14479.87252,1,12.6,310.7809118,-1.421664341,1.575,2
441.9888278,0.35,13368.39154,1,1.75,541.525838,-4.884131666,3.15,327.9073886,0.466666667,6676.164692,3,9.216666667,165.815646,-6.320739396,2.1,2
617.8202934,0.35,17195.91562,5,6.533333333,694.2862879,9.250698218,2.52,532.7946022,0.466666667,21167.21087,4,5.133333333,-15.73737838,-5.661679185,2.52,2
592.7584725,0.233333333,16658.8523,3,9.683333333,798.8683096,-5.878561137,2.52,231.5853066,0.35,5418.826455,3,12.6,143.997637,-2.557667111,3.15,2
365.9575894,0.35,6917.453967,2,10.5,443.192547,2.279659885,3.15,618.3577085,0.466666667,15863.92328,2,7.116666667,360.9753528,-10.57844039,1.26,2
451.2721397,0.233333333,37385.57846,7,1.283333333,169.5433882,-9.394875641,1.4,270.519561,2.216666667,6024.888907,6,9.333333333,54.67050713,-0.985130504,1.4,2
243.5848605,0.35,7369.775635,5,11.66666667,271.285903,4.72068644,1.575,263.8810357,0.233333333,19289.24627,6,2.8,91.17572342,-2.250765769,1.575,2
406.3523823,0.233333333,15396.31298,6,12.6,550.7114301,-3.208455517,1.575,337.9514613,0.35,12574.10405,1,12.6,233.678644,-8.528653962,2.52,2
571.6757136,0.7,30975.59854,1,12.6,587.74087,5.433811902,1.575,497.9566534,0.816666667,25501.70474,2,12.6,347.6129053,-1.555119702,2.52,2
550.9749349,0.35,19674.25118,3,10.61666667,694.1207223,7.882730639,2.52,357.4765427,0.466666667,14707.82993,1,12.6,279.077523,-9.194538709,2.1,2
155.5917354,0.35,7999.565418,7,9.916666667,38.9668439,3.12823887,1.8,270.0047429,0.466666667,7287.528709,4,10.26666667,17.75098119,-7.125885191,1.4,2
422.1041803,0.233333333,16598.44509,4,12.36666667,480.090618,6.789537021,2.1,312.010759,0.35,7190.595882,4,12.6,39.26466707,0.304967021,1.145454545,2
605.9877825,0.35,34068.43876,1,12.6,720.4664006,3.460849351,3.15,323.491529,0.466666667,16727.81267,1,12.6,185.3213369,-11.11625855,1.575,2
905.7814333,0.233333333,29745.59353,3,3.85,995.5201371,-12.39338262,1.4,408.4221342,0.233333333,13410.83343,4,7,415.190523,-6.232448772,1.575,2
524.0608656,0.233333333,15960.39234,4,8.166666667,856.7177451,7.760111078,3.15,298.0665625,0.35,7792.241462,4,6.3,185.0326232,-0.31504196,3.15,2
300.6574855,0.233333333,13462.87791,5,10.26666667,404.6887116,5.897541823,1.8,231.7617919,0.35,7539.60229,4,8.866666667,101.4514369,-4.520381201,1.4,2
499.7689114,0.35,18813.32554,3,9.45,124.6625152,19.24725741,1.575,547.2370081,0.466666667,17617.3327,6,9.45,15.00049551,8.053410117,1.4,2
183.4288552,0.35,8720.77324,4,9.216666667,265.5307302,6.155108851,3.15,146.0187452,0.583333333,5455.048039,3,11.78333333,60.37952745,-0.861177106,1.575,2
527.2636053,0.35,15377.99579,3,11.08333333,606.7644204,9.872305068,2.1,394.8572485,0.466666667,6145.389608,4,9.566666667,271.3676064,-4.206788906,2.1,2
357.1604694,0.35,20681.22415,2,11.9,531.3393984,8.345040721,2.52,191.2929126,0.35,6581.518076,2,12.25,108.6943691,-2.574703673,1.4,2
535.7434642,0.233333333,16619.37219,2,11.43333333,727.7838322,14.53499179,3.15,475.4414157,0.35,7552.260183,3,11.08333333,320.1200765,-2.965291325,1.26,2
379.2544239,0.233333333,18415.2044,6,10.73333333,444.0898977,19.50657705,1.575,219.7425207,0.35,8868.632873,1,11.31666667,27.82007661,-15.5043227,1.8,2
492.4333739,1.516666667,18063.11445,4,7.233333333,676.0013104,-24.42746262,1.575,221.8499262,0.233333333,8747.543213,2,12.13333333,172.4031063,-1.874317079,1.26,2
369.8209526,0.35,10871.98318,5,11.2,464.822151,2.388996801,2.1,229.621214,0.7,6394.732846,5,6.766666667,88.20979596,-3.770087783,3.15,2
444.9689996,0.233333333,29691.89582,3,12.6,624.9697455,17.56309771,1.8,296.332491,0.35,15237.09444,1,12.6,73.63099451,-16.10989481,1.26,2
517.5641016,0.35,16946.74439,4,7.116666667,418.3858297,-19.76958929,2.1,287.3329856,0.583333333,5712.450005,2,11.31666667,163.1990929,-6.181057402,2.1,2
451.4417056,0.233333333,12891.93178,3,3.266666667,606.5018418,-12.05412656,2.52,254.6169007,0.35,6531.789462,3,9.8,171.4692786,-4.550738952,1.4,2
327.8025406,0.233333333,7735.402429,5,7.7,378.0194259,-2.509639654,1.05,385.9063274,0.35,13545.18192,3,7.233333333,261.5744786,-10.19050089,2.52,2
374.8285557,0.35,13745.84462,2,7,516.4019595,-29.98193791,1.26,264.6685177,1.516666667,11180.76517,2,8.75,135.1376777,-20.80179143,1.4,2
820.2387137,0.35,18446.69875,1,6.3,1120.280365,1.674917618,1.8,492.5466022,0.35,13221.76285,4,7.583333333,456.401861,-0.30520349,2.52,2
392.388158,0.233333333,10353.35636,4,7.7,384.218874,-0.26917885,2.52,268.3177925,4.433333333,6206.810285,4,10.03333333,149.219698,-0.817999684,2.1,2
353.3311569,0.35,16223.1523,4,11.55,419.2009226,5.28490602,3.15,244.294271,0.466666667,5307.15404,7,9.45,100.6913086,-1.930894514,1.575,2
381.0098766,0.35,13222.55266,5,10.73333333,362.41708,-9.571934546,2.52,218.0158665,0.35,7065.131566,3,7,18.97343561,-6.556868952,2.52,2
510.5813862,0.35,16052.32562,7,11.78333333,747.3236484,2.589381798,1.575,328.2879582,0.466666667,6914.534635,4,12.36666667,152.1732277,-3.296346262,2.1,2
420.6173109,0.233333333,9011.146,4,9.683333333,619.2574783,-2.804426853,1.8,343.5754758,1.516666667,5283.866591,4,12.36666667,166.1040621,-4.316646819,1.8,2
272.1744681,1.516666667,11091.54663,5,10.96666667,216.2298155,2.86247933,1.8,466.0202593,1.866666667,18691.9633,5,7.233333333,84.34881059,-9.807974531,2.52,2
579.9955604,4.2,25290.45968,4,10.96666667,303.0769015,11.56384044,1.8,222.5055967,0.35,6111.435248,3,10.03333333,49.24068404,5.099676867,1.8,2
431.5198212,0.466666667,13175.49716,5,2.566666667,404.9757265,-9.87301377,1.8,375.3985553,0.7,22595.85847,4,2.566666667,108.2679495,-10.79097027,1.8,2
457.1333427,0.233333333,13383.3241,3,8.633333333,260.4627894,3.25483154,3.15,364.3443094,0.233333333,10615.09758,3,10.15,240.4388051,-3.874043566,1.575,2
289.2282644,0.35,11992.24668,5,11.31666667,244.7768014,7.914337728,1.8,247.0448188,1.516666667,5209.283873,5,12.36666667,20.42042671,-3.384181618,1.8,2
893.1760455,0.233333333,27303.24704,3,11.9,1332.929055,-8.496438682,2.1,507.3525884,0.35,14388.64981,3,12.6,372.9932035,-3.470475208,2.1,2
233.9934365,0.466666667,7128.708543,4,9.216666667,203.1143243,3.310338356,2.1,317.3663547,3.033333333,10440.51279,3,6.883333333,-37.11493647,-17.81105516,2.1,2
535.3606936,0.233333333,16805.63392,3,12.36666667,804.4125628,5.261659952,1.575,279.5449886,0.35,9951.670169,5,12.6,157.4209755,-0.316874721,1.575,2
646.5075381,0.233333333,15359.74639,5,9.8,770.4034208,-0.969368902,1.8,501.5447083,0.35,11541.91327,1,12.13333333,228.9886919,-13.03490973,2.52,2
793.2069345,0.35,14770.22563,2,8.983333333,981.2841736,-9.062781776,2.52,334.2241118,0.583333333,6492.341654,4,11.55,195.5516725,-5.969535018,1.26,2
510.4627291,0.233333333,13561.19154,2,11.9,748.8264873,-12.15862353,1.4,325.47499,0.35,13116.80964,2,12.6,227.3756842,-5.967575392,2.52,2
344.2913386,12.6,9954.776101,5,7.35,405.7809283,12.05389143,3.15,258.823687,0.233333333,7077.736626,4,9.916666667,144.9152962,1.000425697,3.15,2
421.9847594,0.233333333,12510.45683,6,11.66666667,147.8099569,-0.296381593,2.1,286.3015066,0.35,6213.575193,2,9.8,69.67857535,-1.824660015,2.1,2
507.6718606,0.35,17958.58873,1,12.6,622.6504561,0.42100853,1.8,304.7388397,0.35,12946.58129,2,12.6,207.6164193,-3.484683011,2.52,2
527.0893808,0.35,17507.2442,2,12.25,3.567151147,-6.502639515,3.15,332.8242429,0.35,8614.532571,4,8.866666667,210.413817,-5.978047798,3.15,2
513.2779211,0.233333333,17486.41969,2,8.05,580.288103,-6.123929024,3.15,249.1284605,0.233333333,8164.48531,2,9.566666667,94.87691721,-5.584414486,1.4,2
307.6877385,1.05,11810.71091,4,9.216666667,148.0840404,-1.030653279,2.1,245.6857817,0.7,5992.875506,4,9.566666667,34.66332135,-2.856420151,2.52,2
581.8256569,0.35,21431.21532,5,9.1,158.9613144,19.28957089,3.15,225.6452727,0.466666667,7693.64704,4,7.933333333,140.2289179,-1.032605495,3.15,2
572.0710203,0.233333333,35459.72083,1,12.13333333,747.0257635,29.09435471,2.1,349.0229457,0.35,16580.19987,2,12.6,251.9596324,6.549113307,2.52,2
524.1928155,0.233333333,20261.82759,5,10.73333333,514.7413625,6.170126345,1.8,353.4444829,3.966666667,16087.01392,2,10.38333333,192.5356436,16.12683866,1.8,2
340.7609469,0.35,8677.703546,6,8.516666667,306.284136,-1.163726838,1.145454545,339.2099296,0.35,9070.788755,5,7,167.6895647,-3.525168508,1.4,2
413.4901097,0.233333333,12995.48565,3,10.85,208.6240142,-1.079896845,1.8,259.2595332,0.233333333,6101.894848,5,11.66666667,165.9443257,1.810733731,3.15,2
212.985817,0.35,22427.23894,1,11.78333333,299.0701746,20.38794127,2.52,404.7733473,0.816666667,19876.9335,1,12.36666667,110.2053388,-15.39669882,1.575,2
216.3590425,0.35,10189.75761,1,11.31666667,155.9759247,14.53899041,1.4,422.6135867,0.466666667,7144.27491,3,12.36666667,108.8342972,0.42125794,2.52,2
533.0800633,0.233333333,29925.18169,2,12.6,819.6695026,-24.46760553,2.1,293.8146744,0.35,22216.43389,1,12.6,243.4799607,-7.776832732,2.1,2
363.7031312,0.466666667,13832.76497,7,7.933333333,67.1437726,-10.4546194,0.969230769,394.8567994,0.466666667,8588.318735,2,11.78333333,93.75700655,-17.33015664,1.575,2
311.345124,0.35,14328.26542,4,10.26666667,322.1589456,-5.583836163,1.8,277.2044809,0.35,7234.105665,4,9.916666667,39.60892534,-11.89173005,2.52,2
536.8423001,0.35,16932.16718,5,8.983333333,119.8969614,13.43898416,1.4,366.155129,4.55,13788.48927,6,8.05,113.2668949,-3.414385127,1.4,2
295.2088971,0.35,19767.54958,3,12.6,332.6815862,7.545760528,1.4,234.7119276,1.4,8352.435144,2,12.6,68.76615201,-13.95692975,2.1,2
222.9477233,0.466666667,8612.391831,4,8.516666667,314.4756462,5.001035616,2.52,215.173836,0.35,6784.150018,4,12.01666667,88.8585285,2.222050618,2.52,2
511.6934471,0.35,19082.0385,4,12.13333333,499.3706759,10.84889426,2.1,304.1927613,0.35,6014.958034,5,12.6,162.5547797,-0.744696758,1.8,2
672.1855218,0.233333333,15861.37024,3,11.31666667,971.5321575,10.70382481,2.52,313.6545799,0.35,5898.673043,5,12.13333333,248.705503,-1.591621953,2.1,2
239.2286771,0.466666667,11303.23708,5,9.333333333,294.6473303,17.28932418,1.8,305.8476417,0.466666667,6431.289471,4,10.15,179.7604238,0.057488038,3.15,2
551.7069333,0.35,12728.02415,4,11.55,592.3462454,-9.391429325,2.52,363.3296031,0.466666667,11192.16445,3,12.6,248.7204601,-0.005993047,3.15,2
252.681476,0.583333333,28554.86995,3,12.48333333,311.3399913,21.65817603,1.575,274.3732763,0.583333333,10154.09668,2,12.36666667,142.475295,-2.680431141,2.1,2
302.7968982,0.233333333,16857.94434,2,9.916666667,291.6289615,24.68504483,2.52,238.4476029,0.35,6734.504388,3,12.13333333,101.9058832,6.868314864,2.52,2
383.0485518,0.35,21420.75111,3,12.01666667,365.5435669,5.892382285,2.1,275.8229025,0.466666667,8541.471751,2,12.13333333,122.6525899,-2.328997893,3.15,2
304.4737703,0.35,9603.202725,6,10.15,395.9450643,6.578522862,1.8,366.9609182,0.466666667,6784.004193,5,9.8,205.8644594,-3.49899718,1.26,2
498.3201908,0.233333333,12837.77886,5,10.73333333,649.4181871,-9.1004018,1.26,333.4390003,1.75,9296.303689,3,10.15,202.2061142,-8.637173919,1.4,2
251.8299513,0.466666667,24260.49129,2,12.36666667,295.4994185,-15.30380461,1.8,273.0161094,1.05,9574.653629,2,12.01666667,42.0047921,-9.152145546,1.575,2
436.5995119,0.35,27169.45527,0,12.01666667,-26.37089658,-28.91427847,12.6,235.6240222,0.35,8752.317931,0,12.6,77.198131,-15.49718739,12.6,2
310.8911028,0.35,10722.66445,3,6.766666667,392.2634729,17.73766344,2.52,247.0547453,0.933333333,6523.830534,4,11.43333333,60.13304691,6.489968799,2.1,2
606.808925,0.233333333,21261.38189,2,7.816666667,806.9400044,-32.23669979,1.8,283.2824312,0.35,8851.829777,2,11.78333333,202.3098574,-14.45180846,2.52,2
300.8057801,0.233333333,7094.658812,2,7.233333333,257.6942967,10.33207662,1.575,303.0416837,0.816666667,4815.638294,1,12.36666667,54.51122686,2.908718024,3.15,2
372.8251992,0.466666667,12120.47848,2,8.866666667,437.6602058,13.62364051,3.15,323.850871,0.466666667,8387.967587,1,11.9,134.0166048,3.258126997,3.15,2
567.7805478,0.233333333,14171.31691,3,9.8,778.2494578,-4.789445483,1.26,308.1145134,0.233333333,9423.222053,3,12.13333333,182.8492881,1.868773837,1.575,2
537.9432392,0.35,28201.87783,3,12.01666667,742.4569631,23.928341,2.52,331.0171775,0.35,12790.27733,1,12.6,195.8311166,-9.741323159,2.52,2
651.2629684,0.233333333,20143.37118,1,6.3,883.7328278,-32.92703906,2.1,306.7153513,0.35,7099.384768,3,10.03333333,248.7219984,-9.752654176,2.52,2
730.1066441,0.35,24912.64082,3,10.73333333,899.750811,5.384037487,2.52,248.9180448,0.35,6050.555672,4,11.31666667,149.3244123,-0.709273909,2.52,2
642.830028,0.233333333,23978.73821,4,12.6,961.5308585,6.701786501,1.4,360.106527,0.35,18429.65773,2,12.6,286.4128874,1.200791604,2.52,2
299.318237,0.466666667,11482.79199,6,9.8,340.6904147,10.85859106,2.52,367.0840168,0.583333333,7769.31355,2,11.9,144.736767,-6.131031489,2.52,2
722.6238972,0.233333333,20647.5776,5,9.45,556.7775429,4.691632633,1.8,406.8945236,0.466666667,10473.68925,5,12.6,214.6002276,-3.700482695,2.52,2
731.5631941,0.35,16098.75258,5,9.216666667,896.4210731,-0.823698483,1.4,429.996769,0.35,9698.973535,4,9.566666667,251.7119505,-7.613792855,2.52,2
553.49101,0.233333333,19180.40195,4,12.01666667,858.0347175,-6.031047458,3.15,333.7996062,0.35,7600.165482,2,9.45,253.8662713,-7.961626255,3.15,2
236.9865523,0.35,13677.57026,4,10.38333333,272.1646399,11.95734522,1.575,180.4566304,0.466666667,8303.532002,4,11.31666667,73.78625002,6.129324578,2.1,2
355.0211149,0.35,13245.64718,2,10.5,113.0346298,10.88147751,2.52,349.9981015,0.35,12354.73485,5,8.866666667,113.1317711,-9.385336801,1.575,2
360.8798423,0.35,12206.99589,3,4.666666667,370.3526842,-3.601749537,1.575,344.5953728,0.466666667,8326.248943,3,10.61666667,91.06911015,-9.978279251,1.4,2
631.7239322,0.233333333,22959.43474,3,12.01666667,998.9188145,-3.027295375,1.4,308.600409,0.233333333,7563.748735,1,12.6,241.2093756,-1.824458209,1.575,2
660.3659206,0.35,17524.34681,2,11.78333333,835.7467054,10.41452801,2.52,480.5236524,0.35,16723.81378,3,12.6,389.3494916,-1.618901347,1.8,2
630.1209403,0.233333333,24657.60975,3,11.2,877.2950329,17.23790943,2.52,337.3493935,0.35,12801.77802,1,12.6,259.2767361,-0.322748991,1.8,2
376.4528738,0.233333333,12478.49099,3,11.08333333,194.370178,4.353664409,3.15,356.4653065,2.1,10890.27144,1,10.5,138.2295484,-10.63234952,2.1,2
505.6930261,0.466666667,17134.67248,4,11.9,582.1515945,6.637344691,1.575,258.4997192,0.583333333,7302.775643,6,12.13333333,130.2416013,0.891394608,1.575,2
376.7405687,0.35,10390.36869,3,12.25,503.6914193,-1.47092736,1.8,548.639307,0.466666667,18645.97091,2,12.6,390.3213266,-10.09179159,1.8,2
871.2701511,0.233333333,18135.80015,5,9.566666667,1190.383925,-21.91700047,2.1,400.7587144,0.35,9693.967413,2,11.31666667,302.3221317,-11.80810622,2.1,2
441.6752736,0.35,40228.76412,0,12.6,223.4612847,-28.13929083,12.6,423.6259103,0.466666667,29154.01903,0,12.6,126.2570385,-16.59165009,12.6,2
517.7457849,0.35,12664.97428,1,11.9,647.4688993,-4.184813604,2.52,415.7335103,0.35,13746.57052,1,8.866666667,184.1080088,-13.77306976,1.8,2
649.151369,0.233333333,16058.77955,3,11.43333333,1034.155696,6.719124259,1.145454545,476.9241203,0.233333333,8877.597117,4,10.85,364.417529,-2.96923544,1.8,2
402.7359023,0.233333333,18957.395,4,8.166666667,431.1171764,23.99197148,2.52,382.3329123,7.116666667,14679.87181,3,7,37.23860179,13.27717362,2.52,2
772.0327503,0.233333333,31436.83432,3,12.6,937.1908381,8.941382367,3.15,365.5492551,0.233333333,13120.51654,4,12.6,231.117925,-11.6517799,2.52,2
613.4680873,0.233333333,18358.48699,3,12.01666667,582.8327352,-8.301012737,3.15,370.0626666,0.933333333,9424.395131,0,12.6,132.126501,-3.234028939,12.6,2
433.5754081,0.583333333,18630.3673,5,9.566666667,474.8581937,20.89892182,1.8,313.8562307,0.583333333,6307.50768,4,9.45,134.0626132,0.963088443,1.8,2
240.2326473,0.233333333,6826.676214,4,3.733333333,333.0180767,-1.556342106,2.52,269.0278622,0.35,8843.729272,4,7.583333333,123.9663329,-4.221426139,2.1,2
253.3730519,0.35,10375.32453,7,9.216666667,324.5053992,11.84581966,1.4,223.0809134,0.466666667,6130.926232,5,12.13333333,86.35706339,0.879019635,2.52,2
539.9673991,4.433333333,16464.33568,4,11.9,520.38675,4.977660077,1.05,365.03205,4.2,12366.90646,4,6.766666667,83.47401277,-6.885905727,1.8,2
465.5870378,0.35,17923.0467,3,3.733333333,520.9367026,-22.54814684,2.52,269.13103,0.35,3557.285443,5,11.66666667,75.7473143,0.762957371,1.575,2
462.1767968,0.35,20065.72811,5,10.61666667,400.4972527,19.52585427,2.52,364.5279562,0.35,12989.42235,5,11.43333333,157.6796362,6.671343266,3.15,2
370.4834168,0.35,36855.62861,2,12.48333333,496.6167296,-1.308885444,2.1,425.8112076,0.466666667,27933.48762,1,12.6,279.621985,-11.5565797,2.1,2
272.7268699,0.35,21336.21159,1,11.66666667,139.7303061,20.22605388,2.1,395.0904818,0.466666667,15480.15777,2,11.78333333,199.4999413,-30.17069661,2.1,2
761.4077696,8.283333333,27352.70827,3,10.96666667,999.9504892,1.217858815,2.1,360.533859,0.233333333,14282.74852,3,11.55,263.5775627,5.29380849,2.1,2
555.1381643,0.35,18948.03565,4,12.13333333,804.362684,-2.708927014,1.26,554.905762,0.466666667,16362.87395,2,12.48333333,254.2612422,-14.99815236,1.575,2
445.0329335,0.35,12026.23817,6,6.766666667,623.7122069,-4.750251542,1.4,226.5902574,0.466666667,6079.626834,5,7.466666667,82.05592619,-1.63486397,1.26,2
516.5670235,0.7,29100.85986,3,12.6,401.4117693,18.34531654,1.145454545,508.8165863,0.583333333,8989.649679,4,12.13333333,176.6490381,-2.897197742,2.1,2
797.0874371,0.233333333,29166.61794,4,11.08333333,1107.006484,22.30721625,1.8,401.5829669,0.35,15589.89744,3,12.36666667,287.3492572,12.40979681,1.8,2
474.7340102,0.233333333,26411.84319,1,12.6,601.4197819,21.55154925,1.575,347.0542455,2.683333333,11403.25173,2,12.6,140.0224714,4.162779,2.52,2
442.4419955,0.35,25997.38654,3,10.61666667,177.9469184,25.75794538,2.1,347.6727665,0.466666667,16345.56359,3,12.6,203.1460027,7.308291975,2.52,2
291.6360776,0.233333333,7504.942531,4,10.38333333,289.5935702,0.843498374,1.8,334.9968822,0.466666667,24631.22548,5,3.616666667,47.59545647,-4.080787046,2.52,2
848.0137229,0.233333333,16495.76959,3,10.15,1280.649203,-17.93747467,2.1,421.478845,0.35,9767.835076,1,9.566666667,391.7787513,-8.694351663,1.8,2
332.9486748,0.466666667,19290.65725,1,11.78333333,204.7238457,9.125697848,3.15,290.9755525,0.466666667,9590.88285,2,12.25,4.624718787,-0.379373924,2.52,2
456.7465393,0.233333333,13157.18926,3,12.6,676.2463117,4.484766047,3.15,279.4936023,0.35,8659.014214,3,12.6,148.1710855,-4.308437904,1.8,2
463.300653,0.35,20220.61261,4,12.25,548.9973007,-1.213655219,3.15,589.8223749,1.283333333,21980.90746,2,12.6,219.4116894,-8.168032052,1.4,2
434.8559347,0.233333333,22015.85892,5,3.733333333,473.0359252,-3.328471545,3.15,369.2720913,0.233333333,24784.41323,4,4.083333333,122.3201769,-13.94154323,1.4,2
277.2157548,0.583333333,9224.831243,4,11.66666667,299.7797559,-2.361036025,1.575,279.5231013,0.466666667,6581.055092,2,12.6,127.7555426,-8.172833858,1.8,2
